GISJOIN_ZCTA,COUNTYFP10,STATEFP10,ZCTA5CE10,GISJOIN_CBSA,p_overlap,urban,GISJOIN_county,YEAR,tot_hh,p20_hh_state,p80_hh_state,p20_cutoff_state,p80_cutoff_state,p20_static,p80_static,threshold_bin_p20_state,threshold_bin_p80_state,poor_income_static,rich_income_static,static_ice_income,poor,rich,ice_income,poor_black_static,rich_white_static,static_ice_race,poor_black,rich_white,ice_race,tot_pop,med_hh_inc,p_nh_white,p_nh_black,p_nh_ai,p_nh_asian,p_hisp,p_no_hs,p_ling_iso,p_pov,p_rent_occ,pop_density
G66901,029,20,66901,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,6510,38600,93.97849462365592,0.261136712749616,0.06144393241167435,0.783410138248848,3.4254992319508446,13.016479579651302,0,14.585803828561748,25.39499036608863,0.010146316125512301
G66930,029,20,66930,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,247,69583,100,0,0,0,0,12.626262626262626,0,0.8097165991902834,13.88888888888889,0.0012718462372026719
G66932,183,20,66932,NA,NA,NA,G2001830,2007-2011,1769,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,416.5,157,-0.14669304691916338,416.5,299,-0.06642170717919729,0,157,0.08875070661390616,0,299,0.16902204635387225,125,34722,92.80000000000001,0,1.6,0,5.6000000000000005,6.730769230769231,0,1.6,15.517241379310345,6.674770252051197e-4
G66933,117,20,66933,G31740,1.5776664523417825,0,G2001170,2007-2011,4309,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1017,277.5,-0.17161754467393828,1017,678,-0.0786725458343003,2.5,277.5,0.06381991181248549,2.5,678,0.15676491065212347,253,30000,100,0,0,0,0,11.637931034482758,0,13.043478260869565,20.51282051282051,0.0011795998539138465
G66935,029,20,66935,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,2395,37725,96.15866388308977,0.3757828810020877,0.4592901878914405,0.8768267223382045,0.3757828810020877,6.756756756756757,0.44923629829290207,17.65221200175208,21.47349505840072,0.006270900175565417
G66936,089,20,66936,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,309,26167,91.9093851132686,2.912621359223301,1.6181229773462782,2.5889967637540456,0,11.567164179104477,0,18.12297734627832,13.372093023255813,8.702534645817993e-4
G66937,027,20,66937,NA,NA,NA,G2000270,2007-2011,3517,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,765,321.5,-0.1261017912994029,765,565.5,-0.05672448109183963,0,321.5,0.09141313619562126,0,555.5,0.15794711401762865,752,28015,96.80851063829788,0,0,0.6648936170212766,0.5319148936170213,9.619238476953909,0,24.75795297372061,16.02787456445993,0.0019516408893286937
G66938,027,20,66938,NA,NA,NA,G2000270,2007-2011,3517,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,765,321.5,-0.1261017912994029,765,565.5,-0.05672448109183963,0,321.5,0.09141313619562126,0,555.5,0.15794711401762865,1135,39716,99.03083700440529,0,0,0.2643171806167401,0.3524229074889868,6.115107913669065,0,6.329113924050633,12.280701754385964,0.0040386426882395195
G66939,089,20,66939,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,572,57917,98.6013986013986,0,0,1.3986013986013985,0,1.873536299765808,0,11.013986013986015,17.647058823529413,0.001996189290383842
G66940,157,20,66940,NA,NA,NA,G2001570,2007-2011,2348,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,589.5,211.5,-0.16098807495741055,589.5,408,-0.07729982964224873,0,209.5,0.08922487223168654,0,406,0.17291311754684838,315,38750,99.04761904761905,0,0.9523809523809524,0,0,5.928853754940711,0,11.428571428571429,9.868421052631579,0.0017379118272154827
G66941,089,20,66941,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,246,47188,100,0,0,0,0,17.419354838709676,0,2.4390243902439024,14.736842105263156,7.941599468615291e-4
G66942,089,20,66942,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,285,38472,98.59649122807016,0,0,0,0,10.679611650485436,0,12.982456140350877,29.078014184397162,0.0011134309371978199
G66943,027,20,66943,G31740,2.3823241377467876e-14,0,G2000270,2007-2011,3517,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,765,321.5,-0.1261017912994029,765,565.5,-0.05672448109183963,0,321.5,0.09141313619562126,0,555.5,0.15794711401762865,546,32778,93.4065934065934,2.93040293040293,0,0.3663003663003663,2.197802197802198,21.00456621004566,2.8688524590163933,20.260223048327138,30.737704918032787,0.002272485306203032
G66944,157,20,66944,NA,NA,NA,G2001570,2007-2011,2348,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,589.5,211.5,-0.16098807495741055,589.5,408,-0.07729982964224873,0,209.5,0.08922487223168654,0,406,0.17291311754684838,206,46667,100,0,0,0,0,17.5,0,6.796116504854369,20.754716981132077,9.032686993802509e-4
G66945,067,31,66945,G13100,2.34197775084738e-14,0,G3100670,2007-2011,9121,143140.6,572562.4,22500,87500,20453,100000,4,12,2189.5,790,-0.15343712312246463,2189.5,1649,-0.0592588531959215,0,780.5,0.08557175748273216,0,1631.5,0.17887293059971493,1173,43125,99.82949701619779,0,0,0,0.17050298380221654,12.269129287598943,1.5730337078651686,11.32238547968885,16.629213483146067,0.0043370726979491455
G66946,067,31,66946,G13100,3.858579960643284e-15,0,G3100670,2007-2011,9121,143140.6,572562.4,22500,87500,20453,100000,4,12,2189.5,790,-0.15343712312246463,2189.5,1649,-0.0592588531959215,0,780.5,0.08557175748273216,0,1631.5,0.17887293059971493,156,42188,98.71794871794873,0,0,0,1.282051282051282,1.694915254237288,0,8.974358974358974,20.28985507246377,0.0011584296748832316
G66948,029,20,66948,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,666,44196,97.14714714714715,0,0,0,0,8.685446009389672,0,14.596273291925465,6.324110671936759,0.0022219566270832215
G66949,089,20,66949,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,642,43235,97.50778816199377,0,0,0,1.4018691588785046,5.592841163310962,0,7.476635514018691,21.140939597315437,0.002075288717980839
G66951,061,31,66951,NA,NA,NA,G3100610,2007-2011,1370,143140.6,572562.4,22500,87500,20453,100000,4,12,351.5,99,-0.1843065693430657,351.5,199,-0.11131386861313869,0,97,0.0708029197080292,0,197,0.1437956204379562,794,51250,95.59193954659949,0,0,0,3.400503778337532,12.178387650085764,0,13.689700130378096,20.241691842900302,0.0018530403111794362
G66952,061,31,66952,NA,NA,NA,G3100610,2007-2011,1370,143140.6,572562.4,22500,87500,20453,100000,4,12,351.5,99,-0.1843065693430657,351.5,199,-0.11131386861313869,0,97,0.0708029197080292,0,197,0.1437956204379562,580,52813,97.58620689655172,0,0.5172413793103449,0,0,4.9504950495049505,0,10.689655172413794,13.537117903930133,9.25519723470783e-4
G66953,201,20,66953,NA,NA,NA,G2002010,2007-2011,2496,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,663.5,149,-0.20612980769230768,663.5,324.5,-0.13581730769230768,0,146,0.058493589743589744,0,321.5,0.12880608974358973,733,44279,87.31241473396999,0.4092769440654843,2.046384720327422,0,10.095497953615281,12.710280373831775,5.1194539249146755,11.428571428571429,16.723549488054605,0.0036769915678284983
G66955,095,31,66955,NA,NA,NA,G3100950,2007-2011,3233,143140.6,572562.4,22500,87500,20453,100000,4,12,766,250,-0.15960408289514383,766,500,-0.08227652335292299,0,250,0.07732755954222084,0,500,0.15465511908444168,106,41875,93.39622641509435,0,0.9433962264150944,0,5.660377358490567,10.126582278481013,0,4.716981132075472,11.11111111111111,0.001008730530308179
G66956,089,20,66956,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,1168,38646,93.75,0.5993150684931506,1.36986301369863,0.08561643835616438,1.1130136986301369,11.31868131868132,0,12.132024977698483,25.478927203065133,0.0022514525277807875
G66958,095,31,66958,NA,NA,NA,G3100950,2007-2011,3233,143140.6,572562.4,22500,87500,20453,100000,4,12,766,250,-0.15960408289514383,766,500,-0.08227652335292299,0,250,0.07732755954222084,0,500,0.15465511908444168,282,41875,100,0,0,0,0,8,0,10.469314079422382,14.782608695652174,0.0013220151680194518
G66959,157,20,66959,NA,NA,NA,G2001570,2007-2011,2348,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,589.5,211.5,-0.16098807495741055,589.5,408,-0.07729982964224873,0,209.5,0.08922487223168654,0,406,0.17291311754684838,222,23125,96.84684684684684,0,0,0,1.3513513513513513,10,0,28.37837837837838,10.4,0.001611091145819712
G66960,157,20,66960,NA,NA,NA,G2001570,2007-2011,2348,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,589.5,211.5,-0.16098807495741055,589.5,408,-0.07729982964224873,0,209.5,0.08922487223168654,0,406,0.17291311754684838,186,34500,100,0,0,0,0,6.504065040650407,0,1.6129032258064515,14.772727272727273,0.0012247035970128974
G66962,027,20,66962,NA,NA,NA,G2000270,2007-2011,3517,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,765,321.5,-0.1261017912994029,765,565.5,-0.05672448109183963,0,321.5,0.09141313619562126,0,555.5,0.15794711401762865,224,49375,100,0,0,0,0,16.27906976744186,0,4.017857142857143,15.53398058252427,0.0016808261076520774
G66963,029,20,66963,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,165,38750,100,0,0,0,0,2.380952380952381,0,21.818181818181817,9.75609756097561,8.04406293224474e-4
G66964,089,20,66964,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,185,36818,96.75675675675676,0,3.2432432432432434,0,0,10.843373493975903,0,5.9459459459459465,9.482758620689655,0.0012550100884289874
G66966,029,20,66966,NA,NA,NA,G2000290,2007-2011,3979,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1142,188.5,-0.23963307363659211,1142,439.5,-0.1765518974616738,3,186.5,0.04611711485297813,3,435.5,0.10869565217391304,600,41484,98.16666666666667,0,0.33333333333333337,0,0.5,4.219409282700422,0,4.166666666666666,21.73913043478261,0.0022611293446906347
G66967,061,31,66967,NA,NA,NA,G3100610,2007-2011,1370,143140.6,572562.4,22500,87500,20453,100000,4,12,351.5,99,-0.1843065693430657,351.5,199,-0.11131386861313869,0,97,0.0708029197080292,0,197,0.1437956204379562,2040,41958,96.7156862745098,0.049019607843137254,0,0.4411764705882353,1.6666666666666667,13.786764705882353,0,13.815789473684212,19.52232606438214,0.003126751387776919
G66968,201,20,66968,NA,NA,NA,G2002010,2007-2011,2496,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,663.5,149,-0.20612980769230768,663.5,324.5,-0.13581730769230768,0,146,0.058493589743589744,0,321.5,0.12880608974358973,1560,38056,95.64102564102565,0.7692307692307693,0,0.576923076923077,2.8846153846153846,7.401032702237521,1.5406162464985995,9.15726609157266,23.249299719887954,0.0046753066844503035
G66970,089,20,66970,NA,NA,NA,G2000890,2007-2011,1470,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,378.5,81,-0.20238095238095238,378.5,205,-0.11802721088435374,9,81,0.04897959183673469,9,205,0.13333333333333333,194,54167,100,0,0,0,0,2.127659574468085,0,0,7.000000000000001,0.002136126645628014
G67003,003,40,67003,NA,NA,NA,G4000030,2007-2011,2033,286547,1146188,17500,87500,20453,100000,3,12,463,223.5,-0.11780619773733399,341,386,0.022134776192818496,0,223.5,0.10993605509099852,0,381.5,0.18765371372356124,2736,35656,93.75,1.023391812865497,1.7909356725146197,0.10964912280701754,1.3157894736842104,14.338235294117647,1.5019762845849802,15.273556231003038,31.699604743083004,0.0042465147200935
G67009,007,20,67009,NA,NA,NA,G2000070,2007-2011,2305,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,568.5,180,-0.1685466377440347,568.5,376.5,-0.08329718004338395,0,173.5,0.0752711496746204,0,361.5,0.15683297180043385,944,35104,96.39830508474576,0,0.6355932203389831,0.9533898305084746,0.5296610169491525,14.759535655058043,0,7.249712313003452,26.956521739130434,0.0027399315725057595
G67018,053,40,67018,G48620,9.450297260049574,0,G4000530,2007-2011,1899,286547,1146188,17500,87500,20453,100000,3,12,418,156,-0.13796735123749343,304.5,311.5,0.003686150605581885,0,154.5,0.08135860979462875,0,306.5,0.1614007372301211,77,15357,100,0,0,0,0,27.27272727272727,0,44.15584415584416,39.473684210526315,4.526933356409239e-4
G67021,151,20,67021,NA,NA,NA,G2001510,2007-2011,3980,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,949.5,359.5,-0.14824120603015076,949.5,704.5,-0.06155778894472362,15,357,0.08592964824120602,15,696,0.17110552763819095,120,61023,99.16666666666667,0,0.8333333333333334,0,0,32.432432432432435,0,2.5,10.638297872340425,0.0011937344575557263
G67024,019,20,67024,G49060,35.111737308189035,0,G2000190,2007-2011,1545,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,441,100.5,-0.2203883495145631,441,186,-0.1650485436893204,8,100.5,0.059870550161812294,8,180.5,0.11165048543689321,793,37159,95.96469104665826,0,3.278688524590164,0,0,9.91869918699187,0,18.073878627968337,19.220055710306408,0.0013857866646091305
G67028,007,20,67028,NA,NA,NA,G2000070,2007-2011,2305,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,568.5,180,-0.1685466377440347,568.5,376.5,-0.08329718004338395,0,173.5,0.0752711496746204,0,361.5,0.15683297180043385,279,31719,82.43727598566308,4.301075268817205,0,0,2.867383512544803,7.537688442211055,1.8018018018018018,6.451612903225806,16.216216216216218,5.995696510344099e-4
G67029,007,20,67029,NA,NA,NA,G2000070,2007-2011,2305,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,568.5,180,-0.1685466377440347,568.5,376.5,-0.08329718004338395,0,173.5,0.0752711496746204,0,361.5,0.15683297180043385,1010,44146,92.97029702970298,0,0,0,6.336633663366337,11.936339522546419,1.9920318725099602,4.627766599597585,14.741035856573706,9.89684672974768e-4
G67035,095,20,67035,G26740,9.586372120099153,0,G2000950,2007-2011,3357,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,664,289,-0.11170688114387846,664,584,-0.023830801310694073,0,288,0.08579088471849866,0,576.5,0.17173071194518916,1144,50536,96.41608391608392,0.8741258741258742,0,0,0.9615384615384616,9.03755868544601,0,12.834718374884579,26.06741573033708,0.0019376637496414403
G67036,077,20,67036,G48620,3.853676497073989e-13,0,G2000770,2007-2011,2660,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,710,205.5,-0.18966165413533834,710,414,-0.11127819548872181,0,203,0.07631578947368421,0,408.5,0.15357142857142858,123,39205,90.2439024390244,0,8.94308943089431,0,0,18.478260869565215,0,48.78048780487805,40.35087719298245,0.001226399991860533
G67045,015,20,67045,G21380,1.8188717994524835e-12,0,G2000150,2007-2011,24039,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,3570,4132.5,0.02339947585174092,3570,7095,0.14663671533757644,32,3997,0.16494030533716045,32,6832.5,0.2828944631640251,3622,34609,93.70513528437327,0.27609055770292656,0,0,3.3130866924351188,9.89399293286219,0,19.16714204221335,24.479166666666664,0.003146331532806104
G67047,049,20,67047,NA,NA,NA,G2000490,2007-2011,1289,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,404.5,76.5,-0.25446082234290146,404.5,136.5,-0.20791311093871218,0,69.5,0.0539177657098526,0,124.5,0.09658650116369279,775,41932,94.96774193548387,0.12903225806451613,0,0,0,12.39804241435563,0,12.332439678284182,10.626702997275205,0.0018176302664498706
G67049,077,20,67049,G48620,9.653315146872034,0,G2000770,2007-2011,2660,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,710,205.5,-0.18966165413533834,710,414,-0.11127819548872181,0,203,0.07631578947368421,0,408.5,0.15357142857142858,22,60313,100,0,0,0,0,0,0,0,0,1.9653859738187873e-4
G67053,115,20,67053,NA,NA,NA,G2001150,2007-2011,5058,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,1050.5,322.5,-0.143930407275603,1050.5,807,-0.048141557928034796,0,322.5,0.06376037959667853,0,801.5,0.1584618426255437,533,32031,91.74484052532833,2.6266416510318953,0.5628517823639775,0,3.0018761726078798,8.30945558739255,0,12.343096234309623,19.895287958115183,0.621818214866228
G67054,033,20,67054,NA,NA,NA,G2000330,2007-2011,843,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,247,60,-0.22182680901542112,247,131.5,-0.13701067615658363,0,60,0.0711743772241993,0,131.5,0.15599051008303677,1178,43333,97.62308998302207,0.2546689303904924,0.4244482173174873,0.2546689303904924,0.5093378607809848,8.846584546472565,0,9.70873786407767,29.599999999999998,0.0019536303395801336
G67057,007,20,67057,NA,NA,NA,G2000070,2007-2011,2305,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,568.5,180,-0.1685466377440347,568.5,376.5,-0.08329718004338395,0,173.5,0.0752711496746204,0,361.5,0.15683297180043385,308,41528,96.1038961038961,0,0,0,2.922077922077922,4.017857142857143,0,16.17161716171617,23.972602739726025,7.245175069180834e-4
G67058,077,20,67058,NA,NA,NA,G2000770,2007-2011,2660,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,710,205.5,-0.18966165413533834,710,414,-0.11127819548872181,0,203,0.07631578947368421,0,408.5,0.15357142857142858,1986,46250,88.31822759315206,0,0,0,10.473313192346426,10.604982206405694,3.758542141230068,12.111959287531807,22.55125284738041,0.003539053290126443
G67059,047,20,67059,NA,NA,NA,G2000470,2007-2011,1352,220895.80000000002,883583.2000000001,22500,87500,20453,100000,4,12,313,126,-0.13831360946745563,313,203.5,-0.08099112426035503,0,126,0.09319526627218935,0,198,0.14644970414201183,1028,33920,89.6887159533074,0,2.3346303501945527,0.09727626459143969,4.085603112840467,6.472491909385113,0,19.01639344262295,33.2378223495702,0.001406015252375186
